RECORD_ID,ANALYSIS_DATE_TIME,SECURITY_NAME,SYMBOL,ITEM_INTERVAL,DIRECTION,STATUS,PL_RISK,BARS_TO_EXIT,STOP_LOSS_EXIT,CURRENT_DATE_TIME,CURRENT_PRICE,COST,PL,RISK,FILL_DATE_TIME,FILL_PRICE,TRADE_SPAN_BARS,EXIT_DATE_TIME,EXIT_PRICE,PATTERN_TYPE,DEGREE,RATING,MAX_PL_RISK,MIN_PL_RISK,HIDDEN_WAVES,SWING_POINTS_DISPLAY,SWING_POINTS_PATTERN,SWING_POINTS_RANGE,POWERPACK,MIN_RATING,PATTERN_FILTER,EXPECTED_TARGET_ACCURACY,EXPECTED_RANDOM_TARGET_ACCURACY,EXPECTED_BULLSEYE_ACCURACY,EXPECTED_RANDOM_BULLSEYE_ACCURACY,W1_START_POS,W1_START_DATE_TIME,W1_START_PRICE,W1_LENGTH_BARS,W1_SUB_PATTERN,W1_SWING_POINTS,W2_START_DATE_TIME,W2_START_PRICE,W2_START_PRICE_HIT,W2_LENGTH_BARS,W2_SUB_PATTERN,W2_SWING_POINTS,W2_FAILURE,W2_END_PRICE,W2_EXTREME_PRICE,W2_EXTREME_PRICE_HIT,W2_W1_PRICE,W2_W1_TIME,W3_START_DATE_TIME,W3_START_PRICE,W3_START_PRICE_HIT,W3_PRICE_AT_ANALYSIS,W3_LENGTH_BARS_AT_ANALYSIS,W3_LABEL,W3_SUB_PATTERN,W3_SWING_POINTS,W3_W1_PRICE_AT_ANALYSIS,W3_W2_PRICE_AT_ANALYSIS,BARS_TO_TARGET_START,BARS_TO_BULLSEYE_START,BULLSEYE_START_HIT,BARS_TO_BULLSEYE_END,BARS_TO_TARGET_END,TARGET_AREA_NEAR_PRICE,TARGET_AREA_NEAR_RATIO,TARGET_AREA_NEAR_HIT,BULLSEYE_AREA_NEAR,BULLSEYE_AREA_NEAR_RATIO,BULLSEYE_AREA_NEAR_HIT,BULLSEYE_MID_PRICE,BULLSEYE_MID_RATIO,BULLSEYE_MID_HIT,BULLSEYE_MID_AVE_PRICE,BULLSEYE_MID_AVE_RATIO,BULLSEYE_MID_AVE_HIT,BULLSEYE_AREA_FAR_PRICE,BULLSEYE_AREA_FAR_RATIO,BULLSEYE_AREA_FAR_HIT,TARGET_AREA_FAR,TARGET_AREA_FAR_RATIO,TARGET_AREA_FAR_HIT,FIRST_LOAD_DATE_TIME,FIRST_LOAD_DATE_AT_ANALYSIS,BARS_LOADED,BARS_DISPLAYED,SCAN_PATTERN,SCAN_WAVE_NUMBER,SCANNER_LARGE_FILTER,SCANNER_MIN_RATING,SCANNER_HIDDEN_WAVES,SCANNER_MIN_BARS,SCANNER_MAX_GAP,SCANNER_DIRECTION,SCANNER_EXCLUDE_IN_PRICE_TARGET,SCANNER_EXCLUDE_IN_TIME_TARGET,SCANNER_BULLSEYE_ONLY,PERF_FILTER_MIN_RATING_LARGEST_DEGREE,PERF_FILTER_STOP_LOSS_POSITION,PERF_FILTER_MIN_W2_W1_PRICE,PERF_FILTER_MAX_W2_W1_PRICE,PERF_FILTER_MIN_W2_W1_TIME,PERF_FILTER_MAX_W2_W1,PERF_FILTER_MIN_BARS_BEFORE_TARGET,PL_RISK_PER_BAR,CREATED_WITH_AUTO_TRADER,CREATED_IN_SIMPLE_MODE,SCREEN_SHOT_PATH_INITIAL,SCREEN_SHOT_PATH_CURRENT,SCREEN_SHOT_FINAL,DATETIME_RECORD_CREATED,BULLSEYE_END_DATE,MAE,MFE,PURE_DUPE_ID,IS_ACTIVE,DEACTIVE_DATETIME,MANUAL_INACTIVE,W1W2_ONLY_DUPE,CHAINED_1_LOWER_DEGREE_ID,CHAINED_1_HIGHER_DEGREE_ID,TARGET_DATETIME,IS_ACTIVE_OVER_W3PIVOT,DEGREE_NUMBER,HIT_TARGET,HIT_W1START_STOP,HIT_TIMESTOP,CQG,SOURCE,FINAL_PRICE,NET_PL,ACTIVE_DATETIME,PATTERN,CAT,INTERVAL_MIN,CREATED_DATE_TIME,USD_NET_PL,FINAL_NET_PL,TARGET_END_DATE,HIT_TARGET_DATETIME,HIT_W1START_STOP_DATETIME,CURRENT_PRICE_DATETIME,PTR_RECORD_ID,UPDATE_PRICE,DF_DATA_AVAILABLE,timeframe,DIVIDER,VBT_HIT_TARGET,VBT_HIT_TARGET_DATETIME,W1_START_FROM_PREVIOUS_TARGET,W1_START_FROM_PREVIOUS_TARGET_PTR,DEGREE_DIFF_TO_PTR
2702047,2024-07-02 00:18:00-04:00,@RTY#_1,@RTY#_1,Minutes,Short,Pending,,55,,2024-07-02 00:18:00-04:00,2038.4,0,,0.891,,,,,,Zigzag,3 - Minuette,107.35,,,1,16,11,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),57.5,44.5,37.1,15.4,334,2024-07-01 23:12:00-04:00,2041.1,23,,3,2024-07-01 23:35:00-04:00,2037.7,,39,Flat,7,0,2040.3,2040.3,,76,170,2024-07-02 00:14:00-04:00,2040.3,,2038.4,4,C,,1,55.9,73.1,2,18,,55,214,2038.1,0.34,,2036.9,1.68,,2035.1,3.7,,2035.9,2.81,,2034.9,3.93,,2029,10.55,,2024-07-01 17:02:00-04:00,2024-07-01 21:36:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_RTY#_1 240702 04.18.16 107.4A2.bmp,..\Charts\_RTY#_1 240702 04.18.16 107.4A2.bmp,,2024-07-02 00:18:00-04:00,2024-07-02 01:13:00-04:00,,,0,,,,,,,,,3,,,,RTY,A2,,,,,IND,1,2024-07-02 00:18:00-04:00,,,2024-07-02 03:52:00-04:00,,,,,,,1m,|,1,2024-07-02 00:30:00-04:00,0,0,
2702050,2024-07-02 00:18:00-04:00,@NQ#_1,@NQ#_1,Minutes,Short,Pending,,134,,2024-07-02 00:18:00-04:00,19962.75,0,,17.655,,,,,,Zigzag,3 - Minuette,126.91,,,1,27,25,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,263,2024-07-01 22:01:00-04:00,20016.25,105,Impulse,17,2024-07-01 23:46:00-04:00,19935.75,,31,Zigzag,7,1,19975,19975.25,,49,30,2024-07-02 00:17:00-04:00,19975,,19962.75,1,C,,1,15.2,31.2,27,58,,134,298,19943.2,1.11,,19913.59,2.78,,19893.7,3.91,,19893.655,3.91,,19873.72,5.04,,19774.04,10.69,,2024-07-01 17:38:00-04:00,2024-07-01 21:40:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_1 240702 04.18.19 126.9A2.bmp,..\Charts\_NQ#_1 240702 04.18.19 126.9A2.bmp,,2024-07-02 00:18:00-04:00,2024-07-02 02:32:00-04:00,,,0,,,,,,,,,3,,,,NQ,A1,,,,,IND,1,2024-07-02 00:18:00-04:00,,,2024-07-02 05:16:00-04:00,,,,,,,1m,|,0,,1,2699173,0
2702217,2024-07-02 00:22:00-04:00,@NQ#_1,@NQ#_1,Minutes,Short,Pending,,141,,2024-07-02 00:22:00-04:00,19964.75,0,,16.995,,,,,,Zigzag,3 - Minuette,185.68,,,1,29,27,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,259,2024-07-01 22:01:00-04:00,20016.25,105,Impulse,17,2024-07-01 23:46:00-04:00,19935.75,,35,Contracting Triangle,9,1,19970.75,19975.25,,43,33,2024-07-02 00:21:00-04:00,19970.75,,19964.75,1,C,,1,7.5,17.1,27,60,,141,337,19942.4,1.32,,19911.16,3.15,,19891.26,4.32,,19891.225,4.33,,19871.29,5.5,,19791.55,10.19,,2024-07-01 17:42:00-04:00,2024-07-01 21:40:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_1 240702 04.22.31 185.7A2.bmp,..\Charts\_NQ#_1 240702 04.22.31 185.7A2.bmp,,2024-07-02 00:22:00-04:00,2024-07-02 02:43:00-04:00,19969.75,19933.75,0,0,7/2/2024 4:33,,,2702451,,,1,3,,1,,NQ,A1,19958.25,6.5,7/2/2024 4:22,ContTri,IND,1,2024-07-02 00:22:00-04:00,130,1,2024-07-02 05:59:00-04:00,,,2024-07-12 03:55:00-04:00,,,1,1m,|,0,,1,2699173,0
2702221,2024-07-02 00:20:00-04:00,@YM#_5,@YM#_5,Minutes,Short,Pending,,26,,2024-07-02 00:20:00-04:00,39402,0,,25.41,,,,,,Zigzag,3 - Minuette,118.81,,,1,56,9,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),79.7,47.5,39.5,16.6,373,2024-07-01 22:05:00-04:00,39479,17,,3,2024-07-01 23:30:00-04:00,39360,,9,Double 3,5,0,39414,39414,,45,53,2024-07-02 00:15:00-04:00,39414,,39402,1,C,,1,10.1,22.2,4,10,,26,86,39370.26,1.25,,39334.35,2.66,,39295,4.21,,39294.985,4.21,,39255.62,5.76,,39137.52,10.41,,2024-06-30 14:05:00-04:00,2024-07-01 04:10:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_5 240702 04.20.50 118.8A2.bmp,..\Charts\_YM#_5 240702 04.20.50 118.8A2.bmp,,2024-07-02 00:20:00-04:00,2024-07-02 02:30:00-04:00,,,0,,,,,,,,,3,,,,YM,A4,,,,,IND,5,2024-07-02 00:23:00-04:00,,,2024-07-02 07:30:00-04:00,,,,,,,5m,|,0,,1,2699365,1
2702608,2024-07-02 00:45:00-04:00,@ES#_3,@ES#_3,Minutes,Long,Pending,,13,,2024-07-02 00:45:00-04:00,5509.75,0,,0.33,,,,,,Flat,2 - Subminuette,107.86,,,1,80,3,Jul-90,General (Forex/Futures),90,Flat (FL),67,63.6,29.6,25.9,1981,2024-07-01 23:48:00-04:00,5508.75,10,,1,2024-07-02 00:18:00-04:00,5516.25,,5,,1,0,5508,5508,,110,50,2024-07-02 00:33:00-04:00,5508,,5509.75,4,C,,1,23.3,21.2,-1,3,,13,44,5509.89,0.42,,5515.4,17.12,,5520.95,33.94,,5518.155,25.47,,5520.91,33.82,,5530.93,64.18,,2024-06-25 16:48:00-04:00,2024-06-28 01:15:00-04:00,2000,400,Flat,3,12,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_ES#_3 240702 04.45.16 107.9A2.bmp,..\Charts\_ES#_3 240702 04.45.16 107.9A2.bmp,,2024-07-02 00:45:00-04:00,2024-07-02 01:24:00-04:00,5509.75,5515.75,0,1,,,,2702722,,,,2,1,,,ES,A9,,133.75,7/2/2024 4:53,,IND,3,2024-07-02 00:49:00-04:00,,,2024-07-02 02:57:00-04:00,7/12/2024 4:30,,2024-07-12 00:30:00-04:00,,5643.5,1,3m,|,1,2024-07-02 01:09:00-04:00,0,0,
2702723,2024-07-02 00:52:00-04:00,@YM#_1,@YM#_1,Minutes,Long,Pending,,24,,2024-07-02 00:52:00-04:00,39401,0,,18.81,,,,,,Zigzag,2 - Subminuette,182.09,,,1,38,17,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,335,2024-07-01 23:47:00-04:00,39344,36,Impulse,9,2024-07-02 00:23:00-04:00,39408,,8,Zigzag,3,0,39374,39374,,53,22,2024-07-02 00:31:00-04:00,39374,,39401,21,C,,5,42.2,79.4,-11,-1,,24,58,39401.88,0.05,,39441.42,2.15,,39441.43,2.15,,39461.195,3.2,,39480.97,4.25,,39548.42,7.84,,2024-07-01 18:12:00-04:00,2024-07-01 21:40:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_1 240702 04.52.24 145.4A2.bmp,..\Charts\_YM#_1 240702 04.52.24 145.4A2.bmp,,2024-07-02 00:52:00-04:00,2024-07-02 01:16:00-04:00,,,0,,,,,,,,,2,,,,YM,A2,,,,,IND,1,2024-07-02 00:52:00-04:00,,,2024-07-02 01:50:00-04:00,,,,,,,1m,|,0,,1,2699007,-1
2702976,2024-07-02 01:09:00-04:00,@RTY#_1,@RTY#_1,Minutes,Long,Pending,,46,,2024-07-02 01:09:00-04:00,2039.4,0,,1.155,,,,,,Zigzag,2 - Subminuette,145.19,,,1,31,7,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,362,2024-07-02 00:31:00-04:00,2035.9,22,,3,2024-07-02 00:53:00-04:00,2040.2,,15,Flat,3,0,2038.5,2038.5,,40,68,2024-07-02 01:08:00-04:00,2038.5,,2039.4,1,C,,1,20.9,52.9,5,16,,46,147,2039.8,0.35,,2041.8,2.08,,2041.8,2.08,,2042.8,2.94,,2043.8,3.81,,2047.2,6.75,,2024-07-01 18:00:00-04:00,2024-07-01 21:36:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_RTY#_1 240702 05.09.16 145.2A2.bmp,..\Charts\_RTY#_1 240702 05.09.16 145.2A2.bmp,,2024-07-02 01:09:00-04:00,2024-07-02 01:55:00-04:00,,,0,,,,,,,,,2,,,,RTY,A2,,,,,IND,1,2024-07-02 01:09:00-04:00,,,2024-07-02 03:36:00-04:00,,,,,,,1m,|,0,,1,2702047,-1
2703043,2024-07-02 01:16:00-04:00,@NQ#_1,@NQ#_1,Minutes,Short,Pending,,87,,2024-07-02 01:16:00-04:00,19969.5,0,,15.4275,,,,,,Zigzag,4 - Minute,182.7,,,1,38,36,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,205,2024-07-01 22:01:00-04:00,20016.25,105,Impulse,17,2024-07-01 23:46:00-04:00,19935.75,,35,Contracting Triangle,9,1,19970.75,19975.25,,43,33,2024-07-02 00:21:00-04:00,19970.75,,19969.5,55,C,,10,1.6,3.6,-27,6,,87,283,19942.4,1.76,,19911.16,3.78,,19891.26,5.07,,19891.225,5.07,,19871.29,6.37,,19791.55,11.53,,2024-07-01 18:36:00-04:00,2024-07-01 21:40:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_1 240702 05.16.19 182.7A2.bmp,..\Charts\_NQ#_1 240702 05.16.19 182.7A2.bmp,,2024-07-02 01:16:00-04:00,2024-07-02 02:43:00-04:00,19969.75,19940,0,0,7/2/2024 5:33,,,2702795,,,1,4,,1,,NQ,A1,19958.25,11.25,7/2/2024 5:16,ContTri,IND,1,2024-07-02 01:16:00-04:00,225,1,2024-07-02 05:59:00-04:00,,,2024-07-12 03:55:00-04:00,,,1,1m,|,0,,1,2699173,1
2703123,2024-07-02 01:15:00-04:00,@YM#_5,@YM#_5,Minutes,Long,Pending,,3,,2024-07-02 01:15:00-04:00,39403,0,,19.47,,,,,,Zigzag,3 - Minuette,139.85,,,1,53,7,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),79.7,47.5,39.5,16.6,383,2024-07-01 23:50:00-04:00,39344,5,,3,2024-07-02 00:15:00-04:00,39414,,4,Zigzag,3,0,39374,39374,,57,80,2024-07-02 00:35:00-04:00,39374,,39403,8,C,,1,41.4,72.5,-6,-4,,3,31,39406.8,0.2,,39446.37,2.23,,39446.38,2.23,,39466.16,3.24,,39485.95,4.26,,39579.2,9.05,,2024-06-30 15:00:00-04:00,2024-07-01 04:10:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_5 240702 05.16.05 111.8A2.bmp,..\Charts\_YM#_5 240702 05.16.05 111.8A2.bmp,,2024-07-02 01:16:00-04:00,2024-07-02 01:30:00-04:00,,,0,,,,,,,,,3,,,,YM,A4,,,,,IND,5,2024-07-02 01:18:00-04:00,,,2024-07-02 03:50:00-04:00,,,,,,,5m,|,0,,1,2699007,0
2703539,2024-07-02 01:20:00-04:00,@YM#_5,@YM#_5,Minutes,Short,Pending,,28,,2024-07-02 01:20:00-04:00,39405,0,,16.83,,,,,,Zigzag,3 - Minuette,136.69,,,1,72,13,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),79.7,47.5,39.5,16.6,370,2024-07-01 22:50:00-04:00,39456,12,,3,2024-07-01 23:50:00-04:00,39344,,17,Zigzag,9,0,39418,39418,,66,142,2024-07-02 01:15:00-04:00,39418,,39405,1,C,,1,11.6,17.6,3,10,,28,112,39358.06,2.79,,39321.63,4.95,,39282.31,7.29,,39282.275,7.29,,39242.92,9.63,,39046.16,21.32,,2024-06-30 15:05:00-04:00,2024-07-01 04:10:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_YM#_5 240702 05.21.00 136.7A2.bmp,..\Charts\_YM#_5 240702 05.21.00 136.7A2.bmp,,2024-07-02 01:21:00-04:00,2024-07-02 03:40:00-04:00,,,0,,,,,,,,,3,,,,YM,A4,,,,,IND,5,2024-07-02 01:23:00-04:00,,,2024-07-02 10:40:00-04:00,,,,,,,5m,|,0,,1,2699365,1
2703615,2024-07-02 01:29:00-04:00,@RTY#_1,@RTY#_1,Minutes,Long,Pending,,61,,2024-07-02 01:29:00-04:00,2038.3,0,,0.792,,,,,,Zigzag,2 - Subminuette,117.54,,,1,21,5,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,342,2024-07-02 00:31:00-04:00,2035.9,31,,3,2024-07-02 01:02:00-04:00,2040.2,,21,,1,0,2037.4,2037.4,,65,68,2024-07-02 01:23:00-04:00,2037.4,,2038.3,6,C,,1,20.9,32.1,2,18,,61,202,2039.6,1.64,,2041.6,4.17,,2043.7,6.82,,2043.6,6.69,,2045.6,9.22,,2051.7,16.92,,2024-07-01 18:27:00-04:00,2024-07-01 21:36:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_RTY#_1 240702 05.29.16 117.5A2.bmp,..\Charts\_RTY#_1 240702 05.29.16 117.5A2.bmp,,2024-07-02 01:29:00-04:00,2024-07-02 02:30:00-04:00,,,0,,,,,,,,,2,,,,RTY,A2,,,,,IND,1,2024-07-02 01:29:00-04:00,,,2024-07-02 04:51:00-04:00,,,,,,,1m,|,0,,1,2702047,-1
2703649,2024-07-02 01:32:00-04:00,@RTY#_1,@RTY#_1,Minutes,Long,Pending,,58,,2024-07-02 01:32:00-04:00,2037.5,0,,0.528,,,,,,Zigzag,3 - Minuette,114.02,,,1,22,6,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,339,2024-07-02 00:31:00-04:00,2035.9,31,,3,2024-07-02 01:02:00-04:00,2040.2,,21,,1,0,2037.4,2037.4,,65,68,2024-07-02 01:23:00-04:00,2037.4,,2037.5,9,C,,2,2.3,3.6,-1,15,,58,199,2039.6,3.98,,2041.6,7.77,,2043.7,11.74,,2043.6,11.55,,2045.6,15.34,,2051.7,26.89,,2024-07-01 18:31:00-04:00,2024-07-01 21:36:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_RTY#_1 240702 05.32.23 114.0A2.bmp,..\Charts\_RTY#_1 240702 05.32.23 114.0A2.bmp,,2024-07-02 01:32:00-04:00,2024-07-02 02:30:00-04:00,,,0,,,,,,,,,3,,,,RTY,A2,,,,,IND,1,2024-07-02 01:32:00-04:00,,,2024-07-02 04:51:00-04:00,,,,,,,1m,|,0,,1,2702047,0
2703834,2024-07-02 01:38:00-04:00,@RTY#_1,@RTY#_1,Minutes,Long,Pending,,62,,2024-07-02 01:38:00-04:00,2038.1,0,,0.726,,,,,,Zigzag,3 - Minuette,118.82,,,1,39,13,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,333,2024-07-02 00:31:00-04:00,2035.9,22,,3,2024-07-02 00:53:00-04:00,2040.2,,43,Double 3,9,0,2036.9,2036.9,,77,195,2024-07-02 01:36:00-04:00,2036.9,,2038.1,2,C,,1,27.9,36.4,5,22,,62,204,2039.6,2.07,,2041.6,4.82,,2043.7,7.71,,2043.6,7.58,,2045.6,10.33,,2053.8,21.63,,2024-07-01 18:37:00-04:00,2024-07-01 21:36:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_RTY#_1 240702 05.38.17 118.8A2.bmp,..\Charts\_RTY#_1 240702 05.38.17 118.8A2.bmp,,2024-07-02 01:38:00-04:00,2024-07-02 02:40:00-04:00,2036.9,2040.5,0,0,7/8/2024 5:30,,,2704479,,,,3,,,1,RTY,A2,,125,7/8/2024 5:30,,IND,1,2024-07-02 01:38:00-04:00,,,2024-07-02 05:02:00-04:00,,,2024-07-12 03:19:00-04:00,,2163.1,1,1m,|,0,,1,2702047,0
2703953,2024-07-02 01:47:00-04:00,@RTY#_1,@RTY#_1,Minutes,Long,Pending,,66,,2024-07-02 01:47:00-04:00,2037.7,0,,0.594,,,,,,Zigzag,3 - Minuette,120.63,,,1,43,15,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,324,2024-07-02 00:31:00-04:00,2035.9,22,,3,2024-07-02 00:53:00-04:00,2040.2,,53,Double 3,11,0,2036.9,2036.9,,77,241,2024-07-02 01:46:00-04:00,2036.9,,2037.7,1,C,,1,18.6,24.2,8,25,,66,205,2039.6,3.2,,2041.6,6.57,,2043.7,10.1,,2043.6,9.93,,2045.6,13.3,,2053.8,27.1,,2024-07-01 18:46:00-04:00,2024-07-01 21:36:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_RTY#_1 240702 05.47.18 120.6A2.bmp,..\Charts\_RTY#_1 240702 05.47.18 120.6A2.bmp,,2024-07-02 01:47:00-04:00,2024-07-02 02:53:00-04:00,2037.5,2041.1,0,1,,,,2704479,,,,3,,,1,RTY,A2,,28.4,7/2/2024 6:13,,IND,1,2024-07-02 01:47:00-04:00,,,2024-07-02 05:12:00-04:00,,,2024-07-11 02:51:00-04:00,,2066.1,1,1m,|,0,,1,2702047,0
2704559,2024-07-02 02:17:00-04:00,@ES#_1,@ES#_1,Minutes,Short,Pending,,220,,2024-07-02 02:17:00-04:00,5511.25,0,,5.445,,,,,,Zigzag,4 - Minute,148.69,,,1,17,15,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,144,2024-07-01 22:01:00-04:00,5527.75,105,,3,2024-07-01 23:46:00-04:00,5508.75,,127,Contracting Triangle,11,1,5513.75,5516.25,,26,121,2024-07-02 01:53:00-04:00,5513.75,,5511.25,24,C,,1,13.2,50,4,65,,220,971,5508.62,0.48,,5504.63,1.22,,5499.17,2.22,,5499.135,2.22,,5493.64,3.23,,5488.15,4.24,,2024-07-01 19:37:00-04:00,2024-07-01 21:40:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_ES#_1 240702 06.17.10 148.7A2.bmp,..\Charts\_ES#_1 240702 06.17.10 148.7A2.bmp,,2024-07-02 02:17:00-04:00,2024-07-02 05:57:00-04:00,5535.75,5502.75,0,0,7/2/2024 6:33,,,,,,1,4,1,,,ES,A1,5504.63,6.62,7/2/2024 6:17,ContTri,IND,1,2024-07-02 02:17:00-04:00,331,1,2024-07-02 18:28:00-04:00,7/12/2024 7:56,,2024-07-12 03:56:00-04:00,,,1,1m,|,1,2024-07-02 03:54:00-04:00,0,0,
2705493,2024-07-02 02:27:00-04:00,@NQ#_1,@NQ#_1,Minutes,Short,Pending,,210,,2024-07-02 02:27:00-04:00,19953.5,0,,20.7075,,,,,,Zigzag,4 - Minute,155.99,,,1,35,33,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),58.6,47.5,33.2,16.6,134,2024-07-01 22:01:00-04:00,20016.25,105,Impulse,17,2024-07-01 23:46:00-04:00,19935.75,,127,Contracting Triangle,15,1,19964,19975.25,,35,121,2024-07-02 01:53:00-04:00,19964,,19953.5,34,C,,1,13,37.2,-6,55,,210,961,19941.11,0.6,,19919,1.67,,19899.12,2.63,,19899.07,2.63,,19879.14,3.59,,19819.36,6.48,,2024-07-01 19:47:00-04:00,2024-07-01 21:40:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_1 240702 06.27.23 156.0A2.bmp,..\Charts\_NQ#_1 240702 06.27.23 156.0A2.bmp,,2024-07-02 02:27:00-04:00,2024-07-02 05:57:00-04:00,20098,19910,0,0,7/2/2024 6:33,,,,,,1,4,1,,,NQ,A1,19919,34.5,7/2/2024 6:27,ContTri,IND,1,2024-07-02 02:27:00-04:00,690,1,2024-07-02 18:28:00-04:00,7/12/2024 7:55,,2024-07-12 03:55:00-04:00,,,1,1m,|,1,2024-07-02 03:51:00-04:00,1,2699173,1
2705761,2024-07-02 02:42:00-04:00,@NQ#_1,@NQ#_1,Minutes,Long,Pending,,11,,2024-07-02 02:42:00-04:00,19958.75,0,,4.62,,,,,,Impulse,0 - Submicro,134.96,,,1,46,3,Jul-90,General (Forex/Futures),90,ZigZag (ZZ),0,0,0,0,379,2024-07-02 02:21:00-04:00,19944.75,6,,1,2024-07-02 02:27:00-04:00,19955.75,,8,,1,0,19946.25,19946.25,,86,133,2024-07-02 02:35:00-04:00,19946.25,,19958.75,7,3,,1,113.6,131.6,-4,-1,,11,35,19959.36,0.13,,19963.01,0.92,,19979.36,4.46,,19970.15,2.47,,19977.29,4.01,,20000.92,9.13,,2024-07-01 20:03:00-04:00,2024-07-01 21:40:00-04:00,400,400,Impulse or Zigzag,3,ZigZag,90,1,15,15,Long and Short,0,0,1,,,,,,,,,1,0,..\Charts\_NQ#_1 240702 06.42.25 144.0A2.bmp,..\Charts\_NQ#_1 240702 06.42.25 144.0A2.bmp,,2024-07-02 02:42:00-04:00,2024-07-02 02:53:00-04:00,,,0,,,,,,,,,0,,,,NQ,A1,,,,,IND,1,2024-07-02 02:42:00-04:00,,,2024-07-02 03:17:00-04:00,,,,,,,1m,|,1,2024-07-02 02:45:00-04:00,0,0,
