,respondentname,hmda_id,advertiser_name,advertiser_id,match_index,score
12881,FULTON TEACHERS' CREDIT UNION,5-0000061831,TCU Teachers Credit Union,1081.0,579.0,83.40064187068522
12882,FIRST SERVICE CU,5-0000061865,First Service Bank,461.0,245.0,78.78837665303222
12883,LAUDERDALE COUNTY TEACHERS C U,5-0000061944,Abilene Teachers Federal Credit Union,44.0,484.0,50.74508894889248
12884,Michigan Schools & Government,5-0000062049,,,,
12885,MY PERSONAL CREDIT UNION,5-0000062243,First Federal Credit Union,441.0,626.0,70.58012903672712
12886,TAYLOR COMMUNITY CREDIT UNIN,5-0000062245,Telco Community Credit Union,1091.0,657.0,84.90069042368464
12887,RIVERS EDGE COMMUNITY CREDIT U,5-0000062317,Unitus Community Credit Union,1154.0,655.0,59.648999045219185
12888,CENTRAL CU OF FL,5-0000062417,Central Pacific Bank,245.0,219.0,65.64558887856258
12889,METRUM COMMUNITY CREDIT UNION,5-0000062422,Community Credit Union,294.0,656.0,81.20391746714097
12890,EMPLOYMENT SECURITY CREDIT UNI,5-0000062598,Family Security Credit Union,413.0,600.0,73.15407699667992
12891,ADVANTIS CREDIT UNION,5-0000062659,Travis Credit Union,1112.0,759.0,70.84497169455346
12892,CENTRAL WILLAMETTE COMMUNITYCU,5-0000062665,Heritage Community Bank,581.0,257.0,55.098763797968665
12893,ONPOINT COMMUNITY CREDIT UNION,5-0000062745,OnPoint Community Credit Union,869.0,4400.0,100.0
12894,COLORADO SPRINGS CREDIT UNON,5-0000062755,Colorado Credit Union,282.0,550.0,78.80839168804602
12895,DEPT OF CORRECTIONS C U,5-0000062808,,,,
12896,NORTHWOODS CREDIT UNION,5-0000062847,Redwood Credit Union,956.0,606.0,78.7426611360452
12897,COMPLIANCE OFFICER,5-0000062937,,,,
12898,WHITE EAGLE CREDIT UNION,5-0000063189,White Crown Federal Credit Union,1213.0,7133.0,75.29665743235495
12899,FRONTIER COMMUNITY CREDIT UNIO,5-0000063201,Denver Community Credit Union,335.0,568.0,81.22399126534398
12900,TELCO TRIAD COMM CREDIT UNION,5-0000063218,Telco Community Credit Union,1091.0,657.0,77.64288575788247
12901,AL MENTAL HEATLH CREDIT UNION,5-0000063295,ENT Federal Credit Union,358.0,519.0,64.3006990769103
12902,NW PRIORITY CREDIT UNION,5-0000063315,1ST SECURITY CREDIT UNION,5.0,703.0,71.01788567629393
12903,CU COMMUNITY CREDIT UNION,5-0000063411,Community Credit Union,294.0,656.0,90.01005055680825
12904,CAROLINA POSTAL CREDIT UNION,5-0000063425,South Carolina Federal Credit Union,1037.0,436.0,73.47166363655114
12905,NAVIGATOTR CREDIT UNION,5-0000063637,Travis Credit Union,1112.0,759.0,70.93371495808789
12906,STATE CENTER CREDIT UNION,5-0000063819,STATE CENTER CREDIT UNION,996.0,3463.0,100.0
12907,CPORT CREDIT UNION,5-0000063828,BayPort Credit Union Inc,164.0,4381.0,84.9718498301122
12908,JEFFERSON COUNTY EMPL. C.U.,5-0000063834,Jefferson Bank,646.0,206.0,53.26554691275521
12909,1ST UNITED SERVICES CR UN,5-0000063958,United Bank & Trust,1145.0,195.0,69.9482182895617
12910,VALLEY OAK CREDIT UION,5-0000064122,Valley First Credit Union,1168.0,753.0,84.13035507398632
12911,ALPINE  CREDIT UNION,5-0000064332,,,,
12912,MAYO EMPLOYEES FCU,5-0000064562,State Employees Credit Union,1061.0,588.0,51.60462206950055
12913,PENINSULA  POSTAL CREDIT UNION,5-0000064835,,,,
12914,HEALTHCARE FIRST CREDIT UNION,5-0000065013,Safe Credit Union,1008.0,745.0,68.37730357812312
12915,HOLY ROSARY CU,5-0000065088,,,,
12916,RIVERMARK COMMUNITY CREDIT UNI,5-0000065644,Community Credit Union,294.0,656.0,69.00775231678696
12917,FIRST CONNECTICUT CREDIT UNION,5-0000066062,Connex Credit Union,301.0,4530.0,79.5628987176339
12918,CHICOPEE MUNICIPAL EMPLOYEES C,5-0000066334,,,,
12919,BRAZOS VALLEY SCHOOLS C.U.,5-0000066353,,,,
12920,DELTA COMMUNITY CU,5-0000066357,Delta Community Credit Union,333.0,4444.0,76.31335964060986
12921,FIRST NORTHERN CREDIT UNION,5-0000066359,First Northern Credit Union,453.0,5399.0,100.0
12922,N. MASS TELEPHONE WORKERS CU,5-0000066365,,,,
12923,HARBORTSTONE CREDIT UNION,5-0000066399,Harborstone Credit Union,567.0,685.0,97.11621392193449
12924,WINNEBAGO COMMUNITY CU,5-0000066437,Belco Community Credit Union,168.0,739.0,53.82500696681504
12925,MCU,5-0000066752,,,,
12926,"ABBEY CREDIT UNION, INC",5-0000066827,Vibe Credit Union,1177.0,11199.0,75.38833171029341
12927,CoVantage Credit Union,5-0000066848,Coventry Credit Union,313.0,692.0,80.9731143209012
12928,BEACON CREDIT UNION,5-0000066965,Beacon Credit Union,166.0,5424.0,100.0
12929,NEWPORT NEWS MUNICIPAL EMPL CU,5-0000066970,,,,
12930,DOMINO FEDERAL CREDIT UNION,5-0000066973,Dort Federal Credit Union,348.0,489.0,85.61271192217497
12931,N.E.W.CREDIT UNION,5-0000067017,Credit Union Of CO,318.0,669.0,83.26219199083526
12932,UTAH POWER CREDIT UNION,5-0000067132,Utah First Federal Credit Union,1164.0,429.0,80.74924087502407
12933,GREAT WISCONSIN CREDIT UNION,5-0000067190,Great Lakes Credit Union,525.0,587.0,71.57650382413682
12934,GLACIER HILL CREDIT UNION,5-0000067238,Listerhill Credit Union,702.0,651.0,82.18964585854322
12935,VERMONT DEVELOPMENT CREDIT UNI,5-0000067251,First Entertainment Credit Union,437.0,746.0,64.09103371765468
12936,COMM. FIRST CR. UNION OF FL.,5-0000067290,Community Credit Union,294.0,656.0,60.27472972324942
12937,FLORIDA DOT CREDIT UNION,5-0000067300,Florida Telco Credit Union,475.0,623.0,84.29374022421685
12938,CENTRAL FL POSTAL CREDIT UNION,5-0000067319,CENTRAL CREDIT UNION,191.0,646.0,77.11193297282543
12939,RETAIL EMPLOYEES CREDIT UNION,5-0000067358,State Employees Credit Union,1061.0,588.0,85.16943123438635
12940,CMAR CU,5-0000067398,,,,
12941,PRIORITYONE CREDIT UNION,5-0000067444,Verity Credit Union,1176.0,547.0,66.78614582275713
12942,DATCU,5-0000067535,,,,
12943,VALLEYSTONE CREDIT UNION,5-0000067597,Valley First Credit Union,1168.0,753.0,84.89354961562294
12944,ST. ANNES CREDIT UNION,5-0000067605,Connex Credit Union,301.0,4530.0,73.66132398747467
12945,FIRST BASIN CREDIT UNION,5-0000067609,Beacon Credit Union,166.0,5424.0,82.10791980453703
12946,GPCE CREDIT UNION,5-0000067643,Tapco Credit Union,1086.0,742.0,81.15520769942125
12947,SAN JACINTO AREA CU,5-0000067707,,,,
12948,QUINCY CREDIT UNION,5-0000067709,City Credit Union,271.0,724.0,74.06844372298322
12949,US COMMUNITY CREDIT UNION,5-0000067720,Community Credit Union,294.0,656.0,89.70264934949205
12950,SEAPORT CREDIT UNION,5-0000067781,Deseret First Credit Union,336.0,714.0,76.56259704941219
12951,CENTRAL STAR CREDIT UNION,5-0000067818,CENTRAL CREDIT UNION,191.0,646.0,87.43185694608786
12952,COMMONWEALTH UTILITIES EMP CU,5-0000067846,Commonwealth Credit Union,291.0,601.0,66.20869000647093
12953,SPFLD.MASS. MUN. EMP. C.U.,5-0000067902,,,,
12954,PRIMESOURCE CREDIT UNION,5-0000067911,Resource One Credit Union,965.0,444.0,80.17581262250526
12955,SMART FINANCIAL CREDIT UNION,5-0000067927,LBS Financial Credit Union,667.0,430.0,83.67047924138285
12956,SEA ISLAND CREDIT UNION,5-0000067939,Rhode Island Credit Union,967.0,716.0,81.93052447154808
12957,CORNERSTONE FINANCIAL CREDIT U,5-0000067972,Cornerstone Home Lending Inc,307.0,8333.0,61.28109549934955
12958,EDUCATIONAL COMMUNITY CR UN,5-0000068017,Dupaco Community Credit Union,351.0,663.0,68.20201141763094
12959,KNOXVILLE TVA EMPLOYEES C. U.,5-0000068085,Knoxville TVA Employees Credit Union,664.0,732.0,84.9379731861387
12960,WEYERHAEUSER EMPLOYEES CU,5-0000068196,Tulsa Federal Employees Credit Union,1122.0,598.0,54.45922529713999
12961,MINEQUA WORKS CREDIT UNION,5-0000068240,Qualstar Credit Union,942.0,736.0,65.34567210951971
12962,SNOHOMISH CO PUD CREDIT UNION,5-0000068253,Sound Credit Union,1036.0,681.0,66.95907952044035
12963,PROGRESSIONS CREDIT UNION,5-0000068255,Consumers Professional Credit Union,304.0,611.0,69.88876914478767
12964,COWLITZ CREDIT UNION,5-0000068262,City Credit Union,271.0,724.0,80.69419818150804
12965,CALIFORNIA COMMUNITY CREDIT U.,5-0000068321,California Coast Credit Union,219.0,689.0,77.07820813219726
12966,FIRST ENTERTAINMENT CR UNION,5-0000068373,First Entertainment Credit Union,437.0,746.0,91.47082126332195
12967,CITADEL FCU,5-0000068422,Citadel Federal Credit Union,261.0,454.0,53.99514214605019
12968,COLORADO CREDIT UNION,5-0000068443,Colorado Credit Union,282.0,550.0,100.0
12969,MIDSTATE EDUCATORS CREDIT UNIO,5-0000068447,Educators Credit Union,370.0,686.0,74.64534568651423
12970,NORTH ISLAND CREDIT UNION,5-0000068452,NORTH ISLAND FINANCIAL CREDIT UNION,804.0,458.0,82.58544622924374
12971,CALIF PREFERRED CREDIT UNION,5-0000068462,California Credit Union,220.0,605.0,68.49805367664916
12972,FIRST US COMMUNITY C U,5-0000068474,Community Bank & Trust,292.0,145.0,66.13238893233563
12973,MUTUAL SECURITY CREDIT UNION I,5-0000068479,Mutual Security Credit Union,794.0,557.0,96.5999960438969
12974,CINCO FFCCU,5-0000068481,,,,
12975,MATADORS CMNTY CU,5-0000068483,Matadors Community Credit Union,739.0,530.0,67.87313456896008
12976,DEERE COMMUNITY FEDERATED CU,5-0000068510,,,,
12977,MOUNTAIN CREDIT UNION,5-0000068531,Mountain America Credit Union,789.0,636.0,82.30263346676759
12978,USA CREDIT UNION,5-0000068536,USE CREDIT UNION,1132.0,609.0,92.04608177198348
12979,SECURE FIRST CREDIT UNION,5-0000068543,SECU Credit Union,986.0,680.0,92.54350355402748
12980,E1 FINANCIAL CREDIT UNION,5-0000086059,LBS Financial Credit Union,667.0,430.0,85.64070346474611
12981,LOS ANGELES FIREMENS CR. UN.,5-0000095053,LOS ANGELES FIREMENS CREDIT UNION,676.0,761.0,87.84296366931287
12982,THE OHIO EDUCATIONAL CU,5-0000095107,SunWest Educational Credit Union,1074.0,672.0,56.75380334611453
12983,CARDINAL COMMUNITY CREDIT UNIO,5-0000096753,Community Credit Union,294.0,656.0,75.07117848751604
12984,MIDFIRST FINANCIAL SERVICES,5-0000096755,Merit Financial,760.0,2743.0,75.51112191937138
12985,CU CHANNELS LLC,5-20-3153805,,,,
12986,"PATRION MORTGAGE, LLC",5-87-0697287,FIRST OPTION MORTGAGE CORP,401.0,5602.0,83.3490012373014
12987,"COMMUNITY MORTGAGE FUNDING, LL",5-95-4769926,COMMUNITY LENDING SERVICES,205.0,821.0,65.8227332415013
12988,NATIONWIDE LENDING CORPORATION,7-0000073015,Nationwide Mutual Insurance Co,813.0,831.0,56.32967888403457
12989,Omega Mortgage Corp,7-0043018676,First OH Mortgage Corp,454.0,865.0,74.55875865047406
12990,"BROKER SOLUTIONS, INC",7-01-0726495,MORTGAGE SOLUTIONS,727.0,9758.0,61.08364661373143
12991,HIC-STAR CORP. FKA  AMPRO MTG.,7-01-0764768,AMSTAR MORTGAGE INC,41.0,3645.0,50.376070927109126
12992,"EQUITY FUNDING GROUP, LP",7-01-0792831,FIRST CITY FUNDING,394.0,785.0,68.95818450054465
12993,REGENCY MORTGAGE CORP.,7-02-0486480,1ST RATE MORTGAGE CORP,4.0,6561.0,69.89033929581764
12994,WESTERN CAPITAL MORTGAGE,7-02-0588531,UNITED CAPITAL MORTGAGE CORP,1128.0,834.0,77.39927764856155
12995,MERIDIAN RESIDENTIAL CAPITAL L,7-02-0594137,AMERICAN RESIDENTIAL MORTGAGE INC,37.0,3637.0,68.776979662741
12996,"MARLIN MORTGAGE COMPANY, LLC",7-0201426791,MARINA MORTGAGE CO,710.0,840.0,89.87490174661953
12997,"AMERIWEST FINANCIAL, INC.",7-03-0533347,Merit Financial,760.0,2743.0,71.48049575663208
12998,CLEARINGHOUSE CDFI,7-0330735318,,,,
12999,1st New England Mortgage Corp,7-04-2986977,,,,
13000,"PATRIOT FUNDING, LLC",7-04-3203047,PRIORITY FUNDING INC,888.0,9833.0,74.52587625524049
13001,NEW FED MORTGAGE CORP.,7-04-3508773,NEW FREEDOM MORTGAGE CORP,802.0,918.0,86.70454578613996
13002,"ROSS MORTGAGE COMPANY, INC",7-04-3579800,First OH Mortgage Corp,454.0,865.0,74.95926046641954
13003,REGENT MORTGAGE FUNDING,7-04-3746618,Reverse Mortgage Funding Llc,966.0,13004.0,83.07121880368483
13004,SHAMROCK FINANCIAL CORPORATION,7-05-0447801,,,,
13005,"FIRST SOLUTION LENDING, INC.",7-05-0589958,Sovereign Lending Group,1050.0,13705.0,66.64793921118915
13006,WIELAND FINANCIAL SERVICES,7-0958809995,IAB Financial Bank,614.0,205.0,74.16642815127919
13007,"EMBASSY FINANCIAL SERVICES, IN",7-1019300006,Ally Financial Inc,66.0,766.0,64.5734971299146
13008,RESIDENTIAL HOME LENDING,7-1043700006,Iserve Residential Lending Llc,640.0,11361.0,73.00088578731217
13009,CREVECOR MORTGAGE,7-1045600000,CONCORD MORTGAGE CO,207.0,869.0,71.48925421121065
13010,CENTENNIAL MORTGAGE AND FUNDIN,7-1063100007,CENTENNIAL MORTGAGE INC,190.0,128.0,76.47908385230497
13011,INVESTORS MORTGAGE  LENDING,7-1064300005,INVESTORS TRUST MORTGAGE CORP,620.0,1728.0,67.76459881740787
13012,GRIFFIN MORTGAGE CORPORATION,7-11-3337579,Generation Mortgage Co,512.0,9849.0,55.48108883907311
13013,GLOBAL HOME LOANS AND FINANCE,7-11-3638350,Caliber Home Loans Inc,218.0,4556.0,54.739758850640776
13014,"W/E MORTGAGE,INC.",7-1130500000,MORTGAGEIT INC,731.0,791.0,68.1592121648309
13015,SPECTRUM INTERNATIONAL MORTGAG,7-1158900030,Prospect Mortgage,931.0,8265.0,70.02594575375008
13016,"SALLIE MAE HOME LOANS, INC.",7-1196400007,Caliber Home Loans Inc,218.0,4556.0,63.594499537655835
13017,HARTLAND DBA HORIZON MORTGAGE,7-1203200006,HOMELAND MORTGAGE INC,555.0,3583.0,58.56608431823119
13018,JARVIS STREET MORTGAGE & INV,7-1218100005,MARKET STREET MORTGAGE CORP,711.0,256.0,73.46895341531466
13019,GSF MORTGAGE CORPORATION,7-1222400008,First CA Mortgage Co,430.0,3698.0,52.975752437693494
13020,"METROPOLITAN HOME MORTGAGE, IN",7-1227300009,AMERICAN HOME MORTGAGE CORP,32.0,899.0,62.96076668072254
13021,JOE KLEIN ENTERPRISES LTD,7-1290200000,,,,
13022,MERRILL LYNCH MORTGAGE LENDING,7-13-3403204,,,,
13023,"Summit Mortgage Bankers, Inc.",7-13-3654244,SCME MORTGAGE BANKERS INC,985.0,825.0,82.06202641940261
13024,SOUTH SHORE FINANCIAL SERVICES,7-13-4272667,United Shore Financial Services Llc,1151.0,844.0,77.49454154287079
13025,"AMERICASA MORTGAGE, LLC",7-13-4272959,American Mortgage,82.0,61.0,90.06785702363979
13026,WILSON RESOURCES INC,7-1312700006,Resource Bank,963.0,132.0,59.405697558117375
13027,PMC BANCORP,7-1333600008,,,,
13028,ONE WORLD MORTGAGE CORPORATION,7-1337800005,CONCORD MORTGAGE CO,207.0,869.0,55.53349906335253
13029,"SOUTHESAST MORTGAGE OF GA, INC",7-1375600003,NORTHEAST MORTGAGE INC,805.0,2643.0,77.23387791485847
13030,MONEY LENDING SERVICES,7-1384600005,LENDING GROUP LLC,672.0,5510.0,62.143151628691406
13031,ACCREDITED MORTGAGE SERVICE,7-1394453371,ACCREDITED MORTGAGE SERVICE,18.0,5526.0,100.0
13032,SECURED FUNDING,7-1394900006,Homestead Funding Corp,600.0,906.0,61.33628018671797
13033,"INTERNATIONAL INVEST&FIN, INC.",7-1399000002,INVESTORS BANK CORP,619.0,304.0,65.23414523967287
13034,1ST CHOICE MORTGAGE EQUITY COR,7-1412900001,CHOICE MORTGAGE SERVICES INC,194.0,4670.0,73.93491650725372
13035,"PRIDE MORTGAGE, LLP",7-1413700006,1ST RATE MORTGAGE CORP,4.0,6561.0,63.70819195040468
13036,LENDERS DEPOT INC.,7-1525600001,LENDERS DEPOT INC,671.0,5534.0,100.0
13037,"CAPITAL QUEST MORTGAGE, INC.",7-1533400003,FIRST CAPITAL MORTGAGE,391.0,3622.0,80.8308209541011
13038,HOME123 CORPORATION,7-1556900003,,,,
13039,PEOPLE'S CHOICE FINANCIAL CORP,7-1557900001,Peoples United Financial Inc,915.0,289.0,76.23161349343576
13040,MORTGAGE PROCESS CENTER,7-1594000005,,,,
13041,H&P MORTGAGE FINANCIAL GROUP,7-16-1617680,MORTGAGE FINANCIAL INC,721.0,885.0,87.84492635768024
13042,"LEGENDARY HOME LOANS, INC.",7-1603700005,Embrace Home Loans,374.0,8258.0,59.94615694393852
13043,ARK-LA-TEX DBA BENCHMARK MTG.,7-1614900001,,,,
13044,DBA FIRST SECURITY LENDING,7-1640000002,1ST SECURITY CREDIT UNION,5.0,703.0,56.29710306570917
13045,"MORTGAGES & MORE, INC.",7-1642900004,MORTGAGE STORE,728.0,807.0,78.66128535013829
13046,WEGER MORTGAGE,7-1660600004,SHELTER MORTGAGE CO,989.0,312.0,73.1933931889717
13047,INVESTORS TRUST MORTGAGE,7-1685500001,INVESTORS TRUST MORTGAGE CORP,620.0,1728.0,100.0
13048,CREDIT SUISSE FINANCIAL CORP,7-1750800001,Credit Suisse Group,314.0,4590.0,69.16689121164046
13049,ALLEGIANCE MORTGAGE & INVESTME,7-1754100000,First Alliance Mortgage,425.0,2759.0,74.13648904095554
13050,SOMA FINANCIAL,7-1780200000,IAB Financial Bank,614.0,205.0,73.90575461825927
13051,PROMINENT MORTGAGE CORPORATION,7-1787400007,Generation Mortgage Co,512.0,9849.0,56.1541381688178
13052,EMC HOLDINGS LLC,7-1803100007,,,,
13053,REDLANDS MORTGAGE,7-1814400004,Midland Mortgage Corp,776.0,811.0,67.50080986827719
13054,LODGE MORTGAGE,7-1818200008,EAGLE MORTGAGE INC,354.0,833.0,73.00793939854637
13055,"PREMIER MORTGAGE LENDING, LLC",7-1829200002,PREMIER MORTGAGE FUNDING INC,885.0,5568.0,91.70114289146908
13056,"ZINO FINANCIAL, INC",7-1834400000,UNION FINANCIAL SERVICES,1127.0,6461.0,78.43707297933071
13057,ASSURITY FINANCIAL SERVICES,7-1845900003,EQUITY FINANCIAL,360.0,775.0,75.24720623940843
13058,AMERICAN INDEPENDENT ASSN.INC.,7-1867300003,AMERICAN LENDING GROUP INC,33.0,5509.0,63.91836359685234
13059,LIBERTY FINACIAL GROUP INC,7-1903500004,First Priority Financial,458.0,889.0,69.56125524776701
13060,ALL STATE HOME MORTGAGE,7-1964400009,Eagle Home Mortgage,364.0,798.0,71.72723732063865
13061,GREATER UNITED HOME FUNDING,7-20-0214266,Greater IA Credit Union,529.0,4426.0,64.03640234080648
13062,MORTGAGE AVENUES,7-20-0327190,MORTGAGE AMERICA INC,718.0,1834.0,70.53495273715616
13063,VERDE MORTGAGE LLC,7-20-0368994,1ST RATE MORTGAGE CORP,4.0,6561.0,71.07829544929417
13064,EVB MORTGAGE,7-20-0443298,BEST MORTGAGE INC,119.0,843.0,76.45347066077056
13065,"LIBERTYQUEST FINANIAL, INC.",7-20-0503464,Truist Financial Corp,1116.0,113.0,62.15016242147055
13066,PALLADIUM MORTGAGE CORPORATION,7-20-0514512,PLATINUM MORTGAGE,883.0,896.0,61.39877356590146
13067,HOMEBANC CORP.,7-20-0863067,HomeBancorp Inc,596.0,1724.0,79.94801951645027
13068,"SAXON FUNDING MANAGEMENT, INC.",7-20-0870693,,,,
13069,INNERGY LENDING LLC,7-20-1250468,AEGIS LENDING CORP,21.0,809.0,61.12192427920809
13070,TAMMAC HOLDINGS CORPORATION,7-20-1389558,,,,
13071,"HOUSE HUNTER MORTGAGE, LLC",7-20-1730463,Better Mortgage Inc,174.0,15192.0,63.14647904235321
13072,ASSURAFIRST FINANCIAL COMPANY,7-20-1756383,Merit Financial,760.0,2743.0,55.424531018809
13073,"HOMESERVICES FINANCIAL, LLC",7-20-1807216,Homeside Financial Llc,599.0,13742.0,80.39546368158909
13074,FMF CAPITAL LLC,7-20-1848324,HMS Capital,549.0,3765.0,73.88708992380127
13075,"LIBERTY MORTGAGE IX, LLC",7-20-1979809,BEST MORTGAGE INC,119.0,843.0,68.00494850044458
13076,"UNITED FUNDING, INC.",7-20-2433404,Summit Funding Inc,1072.0,9130.0,67.20247862848731
13077,MHL FUNDING CORP,7-20-2580554,FIRST NATIONAL FUNDING CORP,399.0,884.0,68.23340647297721
13078,"AMERIBANK MORTGAGE, LLC",7-20-2624554,American Mortgage,82.0,61.0,89.14792721321085
13079,"EQUITY FINANCIAL MORTGAGE, INC",7-20-2923651,EQUITY FINANCIAL,360.0,775.0,76.66187436916229
13080,SARA MORTGAGE,7-20-3144066,1ST RATE MORTGAGE CORP,4.0,6561.0,78.30955033929312
13081,"QUOTEMEARATE.COM, INC",7-2022700000,,,,
13082,"AMC MORTGAGE SERVICES, INC.",7-2033000009,First CA Mortgage Co,430.0,3698.0,82.25168752963569
13083,21ST CENTURY MORTGAGE BANKERS,7-2050300009,SCME MORTGAGE BANKERS INC,985.0,825.0,66.30784823866917
13084,SAC 1ST MORTGAGE,7-2056200006,First CA Mortgage Co,430.0,3698.0,79.46127771334245
13085,WASHINGTON FINANCIAL GROUP,7-2083200001,WILMINGTON FINANCE INC,1187.0,3643.0,71.22260094070988
13086,"REALTY MORTAGE, LLC DBA PAMCO",7-2086400005,,,,
13087,"CAMBRIDGE FUNDING GROUP, INC.",7-2098000003,Cambridge Savings Bank,221.0,231.0,72.40912127806563
13088,"HYPERION CAPITAL GROUP, LLC",7-2111400007,HMS Capital,549.0,3765.0,56.80440960724121
13089,INTERNATIONAL LENDING SOLUTION,7-2119200006,LENDING GROUP LLC,672.0,5510.0,59.026431546365245
13090,"GROUP ONE MORTGAGE, INC.",7-2126300006,Towne Mortgage Co,1109.0,799.0,87.25658878952288
13091,"GTL INVESTMENTS, INC",7-2172609997,Home Loan Investment Bank,593.0,7922.0,58.20324599149552
13092,MORTGAGE RESEARCH CENTER,7-2193300004,MORTGAGE RESOURCES INC,726.0,10586.0,71.68898234203267
13093,NJ LENDERS CORP,7-22-3157857,Resource Lenders,964.0,11406.0,52.55758474441009
13094,BUSH & HEWITT HOLDING INC,7-2233400008,,,,
13095,"METRO EQUITY FUNDING, LTD",7-2286800003,FIRST CITY FUNDING,394.0,785.0,60.35492723796443
13096,"PRADO MORTGAGE, INC.",7-2305200016,1ST RATE MORTGAGE CORP,4.0,6561.0,76.9177258839894
13097,"DYNAMAX MORTGAGE, INC",7-2308500001,MARINA MORTGAGE CO,710.0,840.0,66.45096104543407
13098,PHH HOME LOANS,7-2317700005,Nova Home Loans,849.0,5681.0,67.2747417218109
13099,WESTERN RESIDENTIAL MORTGAGE,7-2324900006,AMERICAN RESIDENTIAL MORTGAGE INC,37.0,3637.0,74.06995605105956
13100,PARAMOUNT MORTGAGE COMPANY,7-2483809994,PARAMOUNT MORTGAGE CO,878.0,802.0,100.0
13101,UNION CAPITAL MORTGAGE,7-2513107011,UNITED CAPITAL MORTGAGE CORP,1128.0,834.0,86.39507991630501
13102,"PREMIER MORTGAGE FUNDING, INC",7-30-0030026,PREMIER MORTGAGE FUNDING INC,885.0,5568.0,100.0
13103,"CORRIDOR MORTGAGE GROUP, INC.",7-30-0142226,CONCORD MORTGAGE CO,207.0,869.0,75.49047643931472
13104,INSTANT CAPITAL FUNDING,7-30-0174430,YES CAPITAL FUNDING INC,1222.0,921.0,73.77448251799467
13105,PHH MORTGAGE CORPORATION,7-3027509990,First OH Mortgage Corp,454.0,865.0,56.16117517095902
13106,CHATTANOOGA AGCREDIT ASSOC.,7-31-1277764,,,,
13107,Mortgage Corp. of Ohio,7-31-1386945,MORTGAGE NOW INC,724.0,776.0,76.71844813872193
13108,FIRST MORTGAGE BANC CORPORATIO,7-31-1435400,Generation Mortgage Co,512.0,9849.0,50.960096374834805
13109,"MAYFLOWER HOME LOANS, INC.",7-31-1629107,Caliber Home Loans Inc,218.0,4556.0,64.27765286888172
13110,HOME LOAN FUNDING,7-33-0037533,Home Loan Center,592.0,3641.0,65.36027011094477
13111,"INTERNATIONAL CITY MORTGAGE, I",7-33-0231744,CLARITY MORTGAGE,198.0,3635.0,76.41211602761237
13112,"TMG FINANCIAL SERVICES, INC.",7-33-0271538,GTE Financial,506.0,424.0,79.98598658553645
13113,"ALLSTATE HOME LOANS, INC.",7-33-0429880,Embrace Home Loans,374.0,8258.0,62.17815508729417
13114,"UNITRUST MORTGAGE, INC.",7-33-0782061,FIRST TRUST MORTGAGE CORP,403.0,919.0,84.87993438190476
13115,"SOLSTICE CAPITAL GROUP, INC.",7-33-0824565,HMS Capital,549.0,3765.0,58.555154335355944
13116,AMERICAN GUARDIAN FINANCIAL GR,7-33-0825498,American Financing Corp,79.0,12219.0,71.72730220980372
13117,"BM REAL ESTATE SERVICES, INC.",7-33-0886403,Home State Bank,595.0,68.0,53.521780177848214
13118,CAL STATE HOME LOANS,7-33-0954631,Caliber Home Loans Inc,218.0,4556.0,69.91478795670774
13119,PARAMOUNT RESIDENTIAL MORTGAGE,7-33-0975529,Primary Residential Mortgage Inc,929.0,784.0,80.4082140681114
13120,MORGAN STANLEY CREDIT CORPORAT,7-36-2677063,Morgan Stanley,787.0,806.0,61.953653774948116
13121,"LHI MORTGAGE, INC.",7-36-3853498,HCI MORTGAGE,546.0,914.0,84.90427632506481
13122,AMERICAN FINANCIAL FUNDING,7-36-3935147,American Financing Corp,79.0,12219.0,83.34098409635237
13123,"PERL MORTGAGE, INC.",7-36-3987946,Perl Mortgage Inc,916.0,11370.0,100.0
13124,"FIRST CLASS FIN'L SERV., INC.",7-36-4084722,,,,
13125,"MORTGAGE CENTRAL, INC.",7-36-4225752,Mortgage Group Inc,788.0,823.0,66.063326371397
13126,SURE MORTGAGE CORPORATION,7-36-4287467,1ST RATE MORTGAGE CORP,4.0,6561.0,55.07084137819243
13127,GUARANTEED RATE INC,7-36-4327855,Guaranteed Rate Mortgage,536.0,5575.0,78.92361521505036
13128,LEGACY HOME MORTGAGE INC,7-36-4525792,LEGACY MORTGAGE,670.0,902.0,83.56147750714614
13129,BANK OF NORTH DAKOTA,7-3606909993,Northeast Bank,837.0,210.0,56.036490698227105
13130,FIRST CHOICE LENDING GROUP LP,7-37-1443981,FIRST CHOICE FUNDING GROUP LTD,393.0,1725.0,73.34228816046195
13131,INNOVATIVE MORTGAGE SOLUTIONS,7-37-1482574,MORTGAGE SOLUTIONS,727.0,9758.0,68.85450711531969
13132,"PROGRESSIVE MORTGAGES, INC.",7-38-3298672,Progressive Bank,930.0,263.0,70.64110210494894
13133,ACCESS MORTGAGE & FINANCIAL,7-38-3434492,MORTGAGE FINANCIAL INC,721.0,885.0,75.83269703953634
13134,MORTGAGE 1 AT SUBURUBAN LLC,7-38-3532172,MORTGAGE USA,729.0,763.0,62.75406751695566
13135,THE NORTHERN OHIO INVESTMENT,7-3804009998,First Northern Credit Union,453.0,5399.0,63.382140299587476
13136,BADGERLAND FARM CREDIT SERV,7-39-0808592,,,,
13137,"COMMONSENSE MORTGAGE, INC.",7-41-1922395,COMMONSENSE MORTGAGE INC,204.0,5579.0,100.0
